fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion
2010-09-01,-0.032008118471749114,2.79063636363636,2.6625
2010-10-01,-0.14172163570721485,2.791475,2.54166666666667
2010-11-01,0.007905405814145894,2.80559523809524,2.49583333333333
2010-12-01,0.17846589447318983,2.815675,2.5
2011-01-01,0.3904364301121399,2.78704761904762,2.86666666666667
2011-02-01,0.3823213150009108,2.770525,2.91666666666667
2011-03-01,0.7024682757930778,2.77939130434783,3.075
2011-04-01,0.6809130063126112,2.81563157894737,3.18333333333333
2011-05-01,-0.023705939231344342,2.77495238095238,3.23333333333333
2011-06-01,0.09914306325335964,2.76407142857143,3.05
2011-07-01,0.7929523353527923,2.74131578947368,2.93333333333333
2011-08-01,0.2658181967315709,2.73938095238095,2.95
2011-09-01,0.33418445072435077,2.74384090909091,2.825
2011-10-01,0.3148504754264314,2.731825,2.8
2011-11-01,0.4314230219842896,2.70495238095238,2.88333333333333
2011-12-01,0.2709086936856231,2.69626315789474,3.0
2012-01-01,-0.10132165805853965,2.69265909090909,2.82083333333333
2012-02-01,0.324908892687481,2.68352380952381,2.7
2012-03-01,0.7660162690275696,2.671,2.7
2012-04-01,0.5315401578713574,2.65702777777778,2.9
2012-05-01,0.039260775035554474,2.66927272727273,3.03333333333333
2012-06-01,-0.03669530588300551,2.670575,3.0
2012-07-01,0.09035886125690062,2.63504761904762,2.85833333333333
2012-08-01,0.5084010598412236,2.61597619047619,2.86666666666667
2012-09-01,0.5427064949835136,2.6028,2.85
2012-10-01,-0.1633232923999861,2.5876,2.875
2012-11-01,-0.13746867352466552,2.598625,2.725
2012-12-01,0.25877500503519446,2.56688888888889,2.55
2013-01-01,0.1154176756955616,2.55190909090909,2.59166666666667
2013-02-01,-0.08999999999999009,2.57805263157895,2.575
2013-03-01,0.9088260299246365,2.59394736842105,2.5625
2013-04-01,0.25238643451386267,2.5975,2.48333333333333
2013-05-01,0.1935855957435395,2.64438636363636,2.47916666666667
2013-06-01,0.26179770360115207,2.7475,2.5
2013-07-01,0.548478702276034,2.77671428571429,2.5125
2013-08-01,0.5429050386318357,2.8017380952381,2.58333333333333
2013-09-01,0.10878037595598578,2.77857142857143,2.7
2013-10-01,0.03827229507631369,2.76911904761905,2.65833333333333
2013-11-01,-0.21824330445084916,2.798125,2.63333333333333
2013-12-01,0.16581750067437007,2.78525,2.7
2014-01-01,0.31684651537819963,2.80893181818182,2.64166666666667
2014-02-01,0.6008386962438772,2.81265,2.58333333333333
2014-03-01,0.5185588799294205,2.80638095238095,2.6875
2014-04-01,0.3932220436982936,2.794375,2.75
2014-05-01,0.22503049078250736,2.78697619047619,2.76666666666667
2014-06-01,0.1591775010682861,2.79423809523809,2.825
2014-07-01,0.43331257562002623,2.78609523809524,2.79583333333333
2014-08-01,-0.08561963420187224,2.81447619047619,2.88333333333333
2014-09-01,0.16050250870400795,2.86395454545455,2.75
2014-10-01,0.3788583360211595,2.90604545454545,2.7
2014-11-01,-0.14946064758777355,2.925075,2.725
2014-12-01,0.2288915780783718,2.9615,2.6
2015-01-01,0.17029568573569964,3.005525,2.50416666666667
2015-02-01,0.3034689302365168,3.078525,2.5
2015-03-01,0.7646641314040359,3.09168181818182,2.7125
2015-04-01,0.3905064914157652,3.1199525,2.83333333333333
2015-05-01,0.5643654278037591,3.15045,2.81666666666667
2015-06-01,0.3323413484737081,3.16123809523809,2.9
2015-07-01,0.45078638896782763,3.18125,3.03333333333333
2015-08-01,0.3772261210857053,3.23835714285714,3.13333333333333
2015-09-01,0.027538179449337896,3.21861363636364,3.35
2015-10-01,0.14279938431256411,3.248375,3.33333333333333
2015-11-01,0.34407173595285556,3.33664285714286,3.29583333333333
2015-12-01,0.4457214990616798,3.38266666666667,3.45
2016-01-01,0.3725202111554138,3.437325,3.44458333333333
2016-02-01,0.17409124270668652,3.50590476190476,3.43333333333333
2016-03-01,0.5981180992129964,3.40738095238095,3.35
2016-04-01,0.011406560975890656,3.30154761904762,3.28333333333333
2016-05-01,0.20956373833220798,3.33372727272727,3.24166666666667
2016-06-01,0.13950852873767516,3.31657142857143,3.1625
2016-07-01,0.0817470419145927,3.29873684210526,3.01458333333333
2016-08-01,0.3582858538218492,3.33304545454545,2.76666666666667
2016-09-01,0.2064640923922001,3.38229545454546,2.6625
2016-10-01,0.41335452052377875,3.38595238095238,2.71
2016-11-01,0.2900640591180448,3.40289473684211,2.90833333333333
2016-12-01,0.3341952460993447,3.39535714285714,2.9
2017-01-01,0.23784306010730116,3.34,2.90208333333333
2017-02-01,0.32317137197557244,3.259825,2.90833333333333
2017-03-01,1.3045581851909294,3.26373913043478,2.9875
2017-04-01,-0.2580534788821476,3.24736111111111,3.06666666666667
2017-05-01,-0.42333798801341693,3.27286363636364,2.95458333333333
2017-06-01,-0.15919876902638075,3.2678,2.8875
2017-07-01,0.19828582375063242,3.24892105263158,2.78541666666667
2017-08-01,0.6722256296765483,3.24143181818182,2.73333333333333
2017-09-01,-0.01576997573975447,3.24616666666667,2.80625
2017-10-01,-0.4692452194845709,3.25104545454545,2.6625
2017-11-01,-0.19723733748829853,3.24052380952381,2.475
2017-12-01,0.15685185804354962,3.24618421052632,2.3
2018-01-01,0.12741710748858104,3.21516666666667,2.225
2018-02-01,0.2502205207208341,3.248375,2.1875
2018-03-01,0.4871243568377759,3.2519,2.18125
2018-04-01,-0.13707308385830785,3.230625,2.16666666666667
2018-05-01,0.01845518041136973,3.27361363636364,2.21666666666667
2018-06-01,0.3340582146688975,3.27095,2.275
