fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion,inflacion_lag3,tc_lag3,inflacion_lag4,tc_lag4,inflacion_lag5,tc_lag5,inflacion_lag6,tc_lag6,inflacion_lag12,tc_lag12,expect_lag3,expect_lag4,expect_lag5,expect_lag6,expect_lag12,inflacion_ma12,mes
2013-09-01,0.1087803759559857,2.77857142857143,2.7,0.261797703601152,2.7475,0.1935855957435395,2.64438636363636,0.2523864345138626,2.5975,0.9088260299246363,2.59394736842105,0.5427064949835136,2.6028,2.5,2.47916666666667,2.48333333333333,2.5625,2.85,0.22845524122257857,9
2013-10-01,0.0382722950763136,2.76911904761905,2.65833333333333,0.548478702276034,2.77671428571429,0.261797703601152,2.7475,0.1935855957435395,2.64438636363636,0.2523864345138626,2.5975,-0.1633232923999861,2.5876,2.5125,2.5,2.47916666666667,2.48333333333333,2.875,0.2666318946408397,10
2013-11-01,-0.2182433044508491,2.798125,2.63333333333333,0.5429050386318357,2.8017380952381,0.548478702276034,2.77671428571429,0.261797703601152,2.7475,0.1935855957435395,2.64438636363636,-0.1374686735246655,2.598625,2.58333333333333,2.5125,2.5,2.47916666666667,2.725,0.269507226206724,11
2013-12-01,0.16581750067437,2.78525,2.7,0.1087803759559857,2.77857142857143,0.5429050386318357,2.8017380952381,0.548478702276034,2.77671428571429,0.261797703601152,2.7475,0.2587750050351944,2.56688888888889,2.7,2.58333333333333,2.5125,2.5,2.55,0.23334671628776335,12
2014-01-01,0.3168465153781996,2.80893181818182,2.64166666666667,0.0382722950763136,2.76911904761905,0.1087803759559857,2.77857142857143,0.5429050386318357,2.8017380952381,0.548478702276034,2.77671428571429,0.1154176756955616,2.55190909090909,2.65833333333333,2.7,2.58333333333333,2.5125,2.59166666666667,0.250146348577455,1
2014-02-01,0.6008386962438772,2.81265,2.58333333333333,-0.2182433044508491,2.798125,0.0382722950763136,2.76911904761905,0.1087803759559857,2.77857142857143,0.5429050386318357,2.8017380952381,-0.08999999999999,2.57805263157895,2.63333333333333,2.65833333333333,2.7,2.58333333333333,2.575,0.24341512933360634,2
2014-03-01,0.5185588799294205,2.80638095238095,2.6875,0.16581750067437,2.78525,-0.2182433044508491,2.798125,0.0382722950763136,2.76911904761905,0.1087803759559857,2.77857142857143,0.9088260299246363,2.59394736842105,2.7,2.63333333333333,2.65833333333333,2.7,2.5625,0.235668670636871,3
2014-04-01,0.3932220436982936,2.794375,2.75,0.3168465153781996,2.80893181818182,0.16581750067437,2.78525,-0.2182433044508491,2.798125,0.0382722950763136,2.76911904761905,0.2523864345138626,2.5975,2.64166666666667,2.7,2.63333333333333,2.65833333333333,2.48333333333333,0.25245440727709084,4
2014-05-01,0.2250304907825073,2.78697619047619,2.76666666666667,0.6008386962438772,2.81265,0.3168465153781996,2.80893181818182,0.16581750067437,2.78525,-0.2182433044508491,2.798125,0.1935855957435395,2.64438636363636,2.58333333333333,2.64166666666667,2.7,2.63333333333333,2.47916666666667,0.31002429863074643,5
2014-06-01,0.1591775010682861,2.79423809523809,2.825,0.5185588799294205,2.80638095238095,0.6008386962438772,2.81265,0.3168465153781996,2.80893181818182,0.16581750067437,2.78525,0.261797703601152,2.7475,2.6875,2.58333333333333,2.64166666666667,2.7,2.5,0.2775020361311451,6
2014-07-01,0.4333125756200262,2.78609523809524,2.79583333333333,0.3932220436982936,2.794375,0.5185588799294205,2.80638095238095,0.6008386962438772,2.81265,0.3168465153781996,2.80893181818182,0.548478702276034,2.77671428571429,2.75,2.6875,2.58333333333333,2.64166666666667,2.5125,0.28923833689651435,7
2014-08-01,-0.0856196342018722,2.81447619047619,2.88333333333333,0.2250304907825073,2.78697619047619,0.3932220436982936,2.794375,0.5185588799294205,2.80638095238095,0.6008386962438772,2.81265,0.5429050386318357,2.8017380952381,2.76666666666667,2.75,2.6875,2.58333333333333,2.58333333333333,0.2918587448164283,8
2014-09-01,0.1605025087040079,2.86395454545455,2.75,0.1591775010682861,2.79423809523809,0.2250304907825073,2.78697619047619,0.3932220436982936,2.794375,0.5185588799294205,2.80638095238095,0.1087803759559857,2.77857142857143,2.825,2.76666666666667,2.75,2.6875,2.7,0.2833070612720228,9
2014-10-01,0.3788583360211595,2.90604545454545,2.7,0.4333125756200262,2.78609523809524,0.1591775010682861,2.79423809523809,0.2250304907825073,2.78697619047619,0.3932220436982936,2.794375,0.0382722950763136,2.76911904761905,2.79583333333333,2.825,2.76666666666667,2.75,2.65833333333333,0.27370988405068886,10
2014-11-01,-0.1494606475877735,2.925075,2.725,-0.0856196342018722,2.81447619047619,0.4333125756200262,2.78609523809524,0.1591775010682861,2.79423809523809,0.2250304907825073,2.78697619047619,-0.2182433044508491,2.798125,2.88333333333333,2.79583333333333,2.825,2.76666666666667,2.63333333333333,0.2213328279812132,11
2014-12-01,0.2288915780783718,2.9615,2.6,0.1605025087040079,2.86395454545455,-0.0856196342018722,2.81447619047619,0.4333125756200262,2.78609523809524,0.1591775010682861,2.79423809523809,0.16581750067437,2.78525,2.75,2.88333333333333,2.79583333333333,2.825,2.7,0.22564300571021503,12
2015-01-01,0.1702956857356996,3.005525,2.50416666666667,0.3788583360211595,2.90604545454545,0.1605025087040079,2.86395454545455,-0.0856196342018722,2.81447619047619,0.4333125756200262,2.78609523809524,0.3168465153781996,2.80893181818182,2.7,2.75,2.88333333333333,2.79583333333333,2.64166666666667,0.25402517578895223,1
2015-02-01,0.3034689302365168,3.078525,2.5,-0.1494606475877735,2.925075,0.3788583360211595,2.90604545454545,0.1605025087040079,2.86395454545455,-0.0856196342018722,2.81447619047619,0.6008386962438772,2.81265,2.725,2.7,2.75,2.88333333333333,2.58333333333333,0.25975706386087516,2
2015-03-01,0.7646641314040359,3.09168181818182,2.7125,0.2288915780783718,2.9615,-0.1494606475877735,2.925075,0.3788583360211595,2.90604545454545,0.1605025087040079,2.86395454545455,0.5185588799294205,2.80638095238095,2.6,2.725,2.7,2.75,2.6875,0.2650132369778753,3
2015-04-01,0.3905064914157652,3.1199525,2.83333333333333,0.1702956857356996,3.005525,0.2288915780783718,2.9615,-0.1494606475877735,2.925075,0.3788583360211595,2.90604545454545,0.3932220436982936,2.794375,2.50416666666667,2.6,2.725,2.7,2.75,0.25280066784100036,4
2015-05-01,0.5643654278037591,3.15045,2.81666666666667,0.3034689302365168,3.078525,0.1702956857356996,3.005525,0.2288915780783718,2.9615,-0.1494606475877735,2.925075,0.2250304907825073,2.78697619047619,2.5,2.50416666666667,2.6,2.725,2.76666666666667,0.22801985400705363,5
2015-06-01,0.3323413484737081,3.16123809523809,2.9,0.7646641314040359,3.09168181818182,0.3034689302365168,3.078525,0.1702956857356996,3.005525,0.2288915780783718,2.9615,0.1591775010682861,2.79423809523809,2.7125,2.5,2.50416666666667,2.6,2.825,0.24852862496327158,6
2015-07-01,0.4507863889678276,3.18125,3.03333333333333,0.3905064914157652,3.1199525,0.7646641314040359,3.09168181818182,0.3034689302365168,3.078525,0.1702956857356996,3.005525,0.4333125756200262,2.78609523809524,2.83333333333333,2.7125,2.5,2.50416666666667,2.79583333333333,0.24830232893972756,7
2015-08-01,0.3772261210857053,3.23835714285714,3.13333333333333,0.5643654278037591,3.15045,0.3905064914157652,3.1199525,0.7646641314040359,3.09168181818182,0.3034689302365168,3.078525,-0.0856196342018722,2.81447619047619,2.81666666666667,2.83333333333333,2.7125,2.5,2.88333333333333,0.2765802403581652,8
2015-09-01,0.0275381794493378,3.21861363636364,3.35,0.3323413484737081,3.16123809523809,0.5643654278037591,3.15045,0.3905064914157652,3.1199525,0.7646641314040359,3.09168181818182,0.1605025087040079,2.86395454545455,2.9,2.81666666666667,2.83333333333333,2.7125,2.75,0.2910105609752837,9
2015-10-01,0.1427993843125641,3.248375,3.33333333333333,0.4507863889678276,3.18125,0.3323413484737081,3.16123809523809,0.5643654278037591,3.15045,0.3905064914157652,3.1199525,0.3788583360211595,2.90604545454545,3.03333333333333,2.9,2.81666666666667,2.83333333333333,2.7,0.2924667120876005,10
2015-11-01,0.3440717359528555,3.33664285714286,3.29583333333333,0.3772261210857053,3.23835714285714,0.4507863889678276,3.18125,0.3323413484737081,3.16123809523809,0.5643654278037591,3.15045,-0.1494606475877735,2.925075,3.13333333333333,3.03333333333333,2.9,2.81666666666667,2.725,0.3310371916948986,11
2015-12-01,0.4457214990616798,3.38266666666667,3.45,0.0275381794493378,3.21861363636364,0.3772261210857053,3.23835714285714,0.4507863889678276,3.18125,0.3323413484737081,3.16123809523809,0.2288915780783718,2.9615,3.35,3.13333333333333,3.03333333333333,2.9,2.6,0.31995683092367605,12
2016-01-01,0.3725202111554138,3.437325,3.44458333333333,0.1427993843125641,3.248375,0.0275381794493378,3.21861363636364,0.3772261210857053,3.23835714285714,0.4507863889678276,3.18125,0.1702956857356996,3.005525,3.33333333333333,3.35,3.13333333333333,3.03333333333333,2.50416666666667,0.30028525161462644,1
2016-02-01,0.1740912427066865,3.50590476190476,3.43333333333333,0.3440717359528555,3.33664285714286,0.1427993843125641,3.248375,0.0275381794493378,3.21861363636364,0.3772261210857053,3.23835714285714,0.3034689302365168,3.078525,3.29583333333333,3.33333333333333,3.35,3.13333333333333,2.5,0.34141295024301227,2
