fecha,real,naive,media_movil_12,expectativas,ridge
2016-11-01,0.2900640591180448,0.3582858538218492,0.24211433963614581,0.23055555555555585,0.024585386306157586
2016-12-01,0.3341952460993447,0.2064640923922001,0.25702483238138435,0.22187500000000002,0.013912160606728674
2017-01-01,0.2378430601073011,0.4133545205237787,0.27957109373231886,0.22583333333333333,0.20520762887599053
2017-02-01,0.3231713719755724,0.2900640591180448,0.27507045399608465,0.24236111111111083,0.23647134444346898
2017-03-01,1.3045581851909294,0.3341952460993447,0.2657765995825567,0.24166666666666667,0.29377119857626705
2017-04-01,-0.2580534788821476,0.2378430601073011,0.2545535036618807,0.2418402777777775,0.20171311889004312
2017-05-01,-0.4233379880134169,0.3231713719755724,0.26697684776762115,0.24236111111111083,0.15562649816532684
2017-06-01,-0.1591987690263807,1.3045581851909294,0.3258468549324489,0.2489583333333333,0.19371964539774633
2017-07-01,0.1982858237506324,-0.2580534788821476,0.30339185161094573,0.2555555555555558,0.2788705141374649
2017-08-01,0.6722256296765483,-0.4233379880134169,0.25065004108214367,0.2462152777777775,0.25341677583164623
2017-09-01,-0.0157699757397544,-0.1591987690263807,0.22575776626847233,0.240625,0.09138316717610764
2017-10-01,-0.4692452194845709,0.1982858237506324,0.23546933142147564,0.23211805555555584,0.0912336989536329
2017-11-01,-0.1972373374882985,0.6722256296765483,0.26163097940936725,0.2277777777777775,0.028928979310272468
2017-12-01,0.1568518580435496,-0.0157699757397544,0.24311147373170436,0.23385416666666667,0.14206885486171505
2018-01-01,0.127417107488581,-0.4692452194845709,0.1695614953976752,0.22187500000000002,0.39384187748987554
2018-02-01,0.2502205207208341,-0.1972373374882985,0.12895304568047994,0.20625000000000002,0.1904505999152088
2018-03-01,0.4871243568377759,0.1568518580435496,0.11417443000916368,0.19166666666666665,0.26236624773320993
2018-04-01,-0.1370730838583078,0.127417107488581,0.104972267290937,0.18541666666666667,0.050743603976073415
2018-05-01,0.0184551804113697,0.2502205207208341,0.09889302968637549,0.18229166666666666,0.09654287266732059
2018-06-01,0.3340582146688975,0.4871243568377759,0.030773543990279362,0.18177083333333333,0.20047351336546892
2018-07-01,0.3827859859253602,-0.1370730838583078,0.040855243575599345,0.18055555555555583,0.2446699879160963
2018-08-01,0.1317672594020491,0.0184551804113697,0.07767134094433155,0.18472222222222248,0.3612603051754745
2018-09-01,0.1916816107900398,0.3340582146688975,0.11877608958560475,0.18958333333333333,0.15151655683322185
2018-10-01,0.0816835303769414,0.3827859859253602,0.1341511031001654,0.19407986111111084,0.04804901642836695
2018-11-01,0.122438003210834,0.1317672594020491,0.08911290557729046,0.19930555555555585,0.17303145767877381
2018-12-01,0.1817772705850817,0.1916816107900398,0.10640053778810665,0.203125,0.21662653579337782
2019-01-01,0.0653322898985564,0.0816835303769414,0.1523112669432327,0.20319444444444415,0.35582830792413
2019-02-01,0.1267614537806327,0.122438003210834,0.1789508786681604,0.20625000000000002,0.3326713715641958
2019-03-01,0.7275522591053463,0.1817772705850817,0.18102799637995473,0.20833333333333334,0.313277681771615
2019-04-01,0.200080537447711,0.0653322898985564,0.17585426158078601,0.20642361111111085,0.15704257661872062
2019-05-01,0.147613822696635,0.1267614537806327,0.1655660060024359,0.19999999999999998,0.16019621854571617
2019-06-01,-0.0862718704256471,0.7275522591053463,0.18560166452473345,0.19416666666666668,0.16330091427210136
2019-07-01,0.2033367032929556,0.200080537447711,0.21369779963356836,0.19833333333333333,0.21806162538590995
2019-08-01,0.0609772736582803,0.147613822696635,0.22446101982400712,0.20590277777777752,0.2524341482977054
2019-09-01,0.0063829985801788,-0.0862718704256471,0.18943351273279505,0.20625000000000002,0.211287287033269
2019-10-01,0.1107254309482552,0.2033367032929556,0.17447940584676136,0.19357638888888917,0.04338980325980982
2019-11-01,0.108910232526771,0.0609772736582803,0.16858024036811392,0.19166666666666665,0.08519060434184639
2019-12-01,0.2145211611567221,0.0063829985801788,0.15313868935062552,0.18437499999999998,0.10703593440040486
2020-01-01,0.0538080667322526,0.1107254309482552,0.15555884773156833,0.18576388888888917,0.18071604425407983
2020-02-01,0.1421720343601773,0.108910232526771,0.15443153350789643,0.18194444444444416,0.24528036246318394
2020-03-01,0.6459999879662615,0.2145211611567221,0.15716019105553314,0.18541666666666667,0.3226895656643265
2020-04-01,0.1045826848525166,0.0538080667322526,0.15619983912500782,0.1704861111111108,0.18201120157700812
2020-05-01,0.2041535708790398,0.1421720343601773,0.1574840541733032,0.16874999999999998,0.18031135419869387
2020-06-01,-0.2660968549879849,0.6459999879662615,0.15068803157837946,0.16822916666666665,0.2082836558614255
2020-07-01,0.4626883973442242,0.1045826848525166,0.14272987719544658,0.12569444444444416,0.05981924474152106
2020-08-01,-0.1102389651977286,0.2041535708790398,0.14744152287731363,0.12673611111111083,-0.06661627292994035
2020-09-01,0.136353971354608,-0.2660968549879849,0.1324561074971188,0.11666666666666665,0.09078044199134408
2020-10-01,0.0167755516523371,0.4626883973442242,0.15406874866805786,0.1215277777777775,0.0663445002422958
2020-11-01,0.5204795813914975,-0.1102389651977286,0.13980072876339045,0.13055555555555584,0.12196542607068872
2020-12-01,0.0487327395330305,0.136353971354608,0.15063164316125957,0.12447916666666665,0.1500004316100721
2021-01-01,0.7429017041662433,0.0167755516523371,0.14280248655326638,0.1347222222222225,0.22540997386865658
2021-02-01,-0.1252655628685373,0.5204795813914975,0.17709993229199358,0.1402777777777775,0.2935609424490409
2021-03-01,0.8394687674103674,0.0487327395330305,0.1632842304900193,0.15395833333333334,0.42245085347347644
2021-04-01,-0.1046918027215015,0.7429017041662433,0.2207087002761852,0.16475694444444416,0.2615126981434925
2021-05-01,0.2665575222636329,-0.1252655628685373,0.19842223384045898,0.17569444444444415,0.4174855375236711
2021-06-01,0.5196716341486107,0.8394687674103674,0.2145446321274678,0.18098958333333334,0.11979105450990925
2021-07-01,1.0075390651074878,-0.1046918027215015,0.19710509149629962,0.19166666666666665,0.39834817573911885
2021-08-01,0.984935312366586,0.2665575222636329,0.20230542077834904,0.20225694444444417,0.18034848733684095
2021-09-01,0.4004225168724007,0.5196716341486107,0.2677861282063987,0.21666666666666667,0.3547383149098562
2021-10-01,0.5836650692595535,1.0075390651074878,0.313190350520004,0.2520833333333333,0.2990168857689831
2021-11-01,0.3581835804270072,0.984935312366586,0.40445487365036353,0.25611111111111085,0.49327198267055145
2021-12-01,0.7828352683251216,0.4004225168724007,0.42646058577684626,0.30312500000000003,0.4104084206894534
2022-01-01,0.0372679999999903,0.5836650692595535,0.47370137891078096,0.30111111111111083,0.4523772325758637
2022-02-01,0.3114559266052641,0.3581835804270072,0.4601767121637401,0.309375,0.1542123267084487
2022-03-01,1.482659889242366,0.7828352683251216,0.5213519228964144,0.30624999999999997,0.25777528028729035
2022-04-01,0.9618931773418548,0.0372679999999903,0.4625491142158933,0.31059027777777753,0.14251246245088944
2022-05-01,0.384024966018992,0.3114559266052641,0.4989425716720434,0.3125,0.13766613659231675
2022-06-01,1.1906271063631513,1.482659889242366,0.55254183182471,0.36562500000000003,0.2979372731543393
2022-07-01,0.9408910850390972,0.9618931773418548,0.6414239134966563,0.38472222222222247,0.6960393017039531
2022-08-01,0.6665421076659683,0.384024966018992,0.6512128671429362,0.4071180555555558,0.7283733705524503
2022-09-01,0.5225578526843577,1.1906271063631513,0.7071258231608146,0.4458333333333333,0.40467945459287835
2022-10-01,0.3476523481018345,0.9408910850390972,0.701571824821782,0.4296875,0.440240403631929
2022-11-01,0.5176396565052643,0.6665421076659683,0.6750390577633972,0.425,0.296752512050097
2022-12-01,0.7939241703959876,0.5225578526843577,0.6852170024143938,0.40781249999999997,0.13048096636065976
2023-01-01,0.226446521871515,0.3476523481018345,0.6655492756512504,0.3984375,0.37900454024584185
2023-02-01,0.2945225105313698,0.5176396565052643,0.6788372819911052,0.3902777777777775,0.2774964240569444
2023-03-01,1.2534867715202402,0.7939241703959876,0.6797613571636774,0.35833333333333334,0.2869064907513854
2023-04-01,0.5562518800693805,0.226446521871515,0.6955262339863043,0.385243055555555,0.5189176830759247
2023-05-01,0.317861464132374,0.2945225105313698,0.6941151159801464,0.3576388888888891,0.22434938047691746
2023-06-01,-0.1527697461555566,1.2534867715202402,0.6750173561699695,0.35833333333333334,0.3140624081996414
2023-07-01,0.3910662769830209,0.5562518800693805,0.6412139147305965,0.3541666666666667,0.34471224897672814
2023-08-01,0.3761326034798617,0.317861464132374,0.6357002895733784,0.3510416666666667,0.25959599009326817
2023-09-01,0.0164026333286271,-0.1527697461555566,0.5237505518634861,0.31875000000000003,0.11125149014199961
2023-10-01,-0.3224474433708213,0.3910662769830209,0.47793181785881306,0.29774305555555586,-0.04714718361547998
2023-11-01,-0.1630608423145885,0.3761326034798617,0.4537310258433042,0.27986111111111084,0.044145034035703995
2023-12-01,0.4057779610866729,0.0164026333286271,0.41155142423032665,0.28151041666666665,0.22716339454469114
2024-01-01,0.0192113272793559,-0.3224474433708213,0.35570977494093864,0.27743055555555585,0.18394401858015463
2024-02-01,0.5575108009363117,-0.1630608423145885,0.2989847333726175,0.2621527777777775,0.07474865156209654
2024-03-01,1.0093851618857563,0.4057779610866729,0.26663921593017464,0.2354166666666667,0.1909528564435687
2024-04-01,-0.0516715997229466,0.0192113272793559,0.24936961638082808,0.2197916666666667,0.22147506938459938
2024-05-01,-0.0907064485030306,0.5575108009363117,0.27128530724790656,0.22048611111111083,0.16318965429668678
2024-06-01,0.12174192795944,1.0093851618857563,0.2509435064450329,0.21302083333333333,0.05890573628452683
2024-07-01,0.2362687386915807,-0.0516715997229466,0.20028321646233896,0.2180555555555558,0.3019841293012128
2024-08-01,0.2841705281418694,-0.0907064485030306,0.16623589040938858,0.21319444444444416,0.3129570782571785
2024-09-01,-0.2375604747738458,0.12174192795944,0.18911186325230497,0.21041666666666667,0.09232995479244094
2024-10-01,-0.0931035230159249,0.2362687386915807,0.17621206839468495,0.20711805555555585,-0.01739970225447629
2024-11-01,0.0941530377317256,0.2841705281418694,0.16854856211651892,0.2034722222222225,0.020976268523770075
2024-12-01,0.1056679969509533,-0.2375604747738458,0.14738496977464619,0.2020833333333333,0.24907178842489966
2025-01-01,-0.0933179134509409,-0.0931035230159249,0.16649696313755422,0.2045138888888892,0.2829922849293295
2025-02-01,0.1880120948717145,0.0941530377317256,0.1879314531414137,0.2038194444444442,0.3686051217780658
2025-03-01,0.8101593217661351,0.1056679969509533,0.1629222894634371,0.2041666666666667,0.5267903884040623
2025-04-01,0.3180663383204551,-0.0933179134509409,0.15354485273591234,0.19748263888888917,0.19916542915830385
2025-05-01,-0.0564746187563081,0.1880120948717145,0.12275329389719593,0.18958333333333333,0.16271235389803204
2025-06-01,0.1286796437788284,0.8101593217661351,0.10615114055389414,0.18958333333333333,0.20705971888990352
